1716735480644,47.48,511275592,117259345920
1716735485893,50.09,501360880,117259288576
1716735490955,52.32,500321504,117259272192
1716735495980,53.98,498866512,117259259904
1716735500987,55.18,497821392,117259251712
1716735506079,56.77,508848344,117259243520
1716735511081,58.15,506963688,117259231232
1716735516159,58.46,505169304,117259223040
1716735521163,59.3,504348152,117259214848
1716735526173,59.92,499668416,117259206656
1716735531211,60.01,498963024,117259194368
1716735536219,60.0,497701392,117259186176
1716735541222,60.08,493507960,117260062720
