1716755176444,46.52,508699440,117798658048
1716755181562,48.96,499132904,117798584320
1716755186564,49.92,509131976,117798543360
1716755191586,51.69,504131208,117798502400
1716755196616,52.92,500845552,117798477824
1716755201630,53.97,496511376,117798465536
1716755206635,54.77,493847280,117798461440
1716755211650,55.51,490565696,117798457344
1716755216650,56.11,487572872,117798453248
1716755221672,56.5,484580760,117798449152
1716755226673,56.06,481402320,117798445056
1716755231676,56.46,478282400,117798440960
1716755236680,56.82,473473448,117799534592
