1716753584076,44.02,510648016,116852068352
1716753589175,46.74,499764024,116851998720
1716753594195,47.72,498472976,116851986432
1716753599196,48.94,496987472,116851974144
1716753604231,49.75,509623536,116851965952
1716753609235,50.57,504145912,116851953664
1716753614239,51.57,502837608,116851945472
1716753619287,52.32,500192408,116851937280
1716753624295,53.58,498725768,116851929088
1716753629303,54.01,496709688,116851916800
1716753634315,54.73,495270840,116851908608
1716753639325,55.47,494042392,116851896320
